Version,ModelName,Sector,ForYear,ForMonth,Accuracy,Sensitivity,Specificity,Precision,Top10SecurityIds
03:11.8,AdaBoost,Health Care,2004,12,63.291139,68.292683,73.684211,63.636364,"493,593,71,544,1,129,146,161,196,20,"
03:17.7,AdaBoost,Health Care,2005,1,50.632911,52.631579,48.780488,48.780488,"22,317,359,453,877,764,129,146,161,196,"
03:21.3,AdaBoost,Health Care,2005,2,50.632911,51.282051,50,50,"161,196,365,439,64,844,885,435,129,1,"
03:24.8,AdaBoost,Health Care,2005,3,48.101266,39.534884,47.222222,53.125,"544,308,1,129,161,20,228,231,268,290,"
03:28.8,AdaBoost,Health Care,2005,4,51.898734,54.054054,47.619048,48.780488,"388,439,64,71,877,375,435,1,129,161,"
03:32.2,AdaBoost,Health Care,2005,5,56.962025,60,47.727273,51.219512,"241,439,71,740,6,1,129,146,161,20,"
03:35.9,AdaBoost,Health Care,2005,6,36.708861,40.540541,35.714286,34.883721,"474,558,868,129,161,196,20,228,231,268,"
03:39.7,AdaBoost,Health Care,2005,7,45.679012,42.5,41.463415,44.736842,"20,30,129,146,161,228,241,268,290,293,"
03:43.2,AdaBoost,Health Care,2005,8,49.382716,47.619048,51.282051,51.282051,"453,516,60,868,1,146,161,196,20,231,"
03:47.0,AdaBoost,Health Care,2005,9,50.617284,58.974359,54.761905,48.93617,"388,453,868,493,848,92,129,146,161,167,"
03:53.6,AdaBoost,Health Care,2005,10,53.08642,52.380952,56.410256,55,"129,435,60,818,454,146,161,167,20,228,"
03:57.1,AdaBoost,Health Care,2005,11,48.148148,51.351351,43.181818,44.186047,"34,359,453,474,499,588,665,672,129,146,"
04:00.6,AdaBoost,Health Care,2005,12,46.91358,51.351351,43.181818,43.181818,"317,470,599,71,268,129,146,167,231,290,"
04:04.2,AdaBoost,Health Care,2006,1,54.320988,55.813953,63.157895,57.142857,"30,34,558,599,71,129,20,228,268,290,"
04:07.8,AdaBoost,Health Care,2006,2,46.91358,54.054054,45.454545,43.478261,"580,499,818,868,672,55,231,268,670,1,"
04:11.3,AdaBoost,Health Care,2006,3,43.209877,47.619048,51.282051,45.454545,"499,71,818,868,87,375,1,129,146,161,"
04:15.0,AdaBoost,Health Care,2006,4,58.024691,60.869565,80,63.636364,"293,365,418,425,667,71,593,844,129,146,"
04:18.6,AdaBoost,Health Care,2006,5,49.382716,51.219512,52.5,50,"196,39,425,454,516,667,167,129,146,20,"
04:22.7,AdaBoost,Health Care,2006,6,48.148148,50,72.727273,57.142857,"196,290,71,810,818,129,146,161,20,231,"
04:26.1,AdaBoost,Health Care,2006,7,44.444444,47.5,46.341463,44.186047,"418,810,6,146,161,20,231,246,290,317,"
04:29.8,AdaBoost,Health Care,2006,8,41.975309,43.589744,40.47619,40.47619,"355,454,665,68,71,720,868,474,246,129,"
04:33.5,AdaBoost,Health Care,2006,9,53.08642,52.5,51.219512,52.5,"355,558,665,86,844,129,146,161,167,196,"
04:37.0,AdaBoost,Health Care,2006,10,53.08642,60.526316,53.488372,50,"454,599,619,665,730,794,868,818,129,146,"
04:41.0,AdaBoost,Health Care,2006,11,56.790123,57.142857,61.538462,58.536585,"22,388,470,818,60,268,129,146,161,20,"
04:44.6,AdaBoost,Health Care,2006,12,45.679012,43.243243,36.363636,41.025641,"161,86,593,268,129,146,196,228,231,246,"
04:48.1,AdaBoost,Health Care,2007,1,64.197531,62.790698,71.052632,67.5,"196,241,665,733,818,87,129,146,161,167,"
04:51.8,AdaBoost,Health Care,2007,2,44.444444,46.153846,42.857143,42.857143,"161,231,740,268,129,146,20,22,228,290,"
04:55.2,AdaBoost,Health Care,2007,3,44.444444,46.153846,42.857143,42.857143,"161,463,129,146,20,228,268,271,290,30,"
04:58.9,AdaBoost,Health Care,2007,4,51.851852,50,48.780488,51.282051,"231,844,499,129,146,161,196,20,228,246,"
05:02.4,AdaBoost,Health Care,2007,5,50.617284,52.5,51.219512,50,"619,794,848,86,129,146,161,20,228,231,"
05:06.2,AdaBoost,Health Care,2007,6,41.975309,50,36.170213,36.170213,"317,463,5,667,733,86,1,290,129,146,"
05:09.9,AdaBoost,Health Care,2007,7,54.320988,52.272727,62.162162,58.974359,"129,146,161,20,231,241,268,290,293,317,"
05:13.9,AdaBoost,Health Care,2007,8,42.682927,39.130435,50,48.648649,"453,499,55,77,146,161,167,20,228,231,"
05:17.9,AdaBoost,Health Care,2007,9,48.780488,50,47.619048,47.619048,"558,667,828,86,110,129,146,161,167,196,"
05:21.6,AdaBoost,Health Care,2007,10,62.195122,67.5,64.285714,60,"453,558,733,463,730,110,129,146,161,167,"
05:25.6,AdaBoost,Health Care,2007,11,48.780488,45.238095,47.5,50,"499,828,848,228,1,110,129,146,161,167,"
05:29.4,AdaBoost,Health Care,2007,12,42.682927,40,38.095238,41.025641,"146,268,388,818,435,740,110,129,161,231,"
05:32.9,AdaBoost,Health Care,2008,1,45.121951,48.837209,53.846154,47.727273,"146,30,355,375,454,470,544,64,680,733,"
05:36.9,AdaBoost,Health Care,2008,2,43.902439,45.652174,58.333333,50,"1,20,740,810,868,110,129,146,161,167,"
05:40.8,AdaBoost,Health Care,2008,3,67.073171,72.222222,56.521739,60.465116,"388,474,668,68,848,110,146,161,167,231,"
05:45.4,AdaBoost,Health Care,2008,4,56.097561,54.054054,44.444444,51.282051,"5,544,740,77,92,161,425,129,146,20,"
05:49.1,AdaBoost,Health Care,2008,5,37.804878,47.727273,55.263158,42.857143,"22,268,290,293,308,146,110,129,161,20,"
05:52.9,AdaBoost,Health Care,2008,6,60.97561,65.625,42,50,"129,146,161,20,228,231,268,308,317,34,"
05:56.5,AdaBoost,Health Care,2008,7,53.658537,52.777778,41.304348,47.5,"668,87,196,228,129,146,161,20,231,241,"
06:00.1,AdaBoost,Health Care,2008,8,42.682927,40,38.095238,41.025641,"290,355,885,161,20,228,231,268,308,317,"
06:03.9,AdaBoost,Health Care,2008,9,40.243902,39.473684,34.090909,36.585366,"34,129,161,20,228,268,290,308,317,355,"
06:08.1,AdaBoost,Health Care,2008,10,50,51.06383,68.571429,57.142857,"228,231,161,20,22,268,308,317,355,365,"
06:11.7,AdaBoost,Health Care,2008,11,53.658537,48.648649,40,48.648649,"355,499,588,71,20,22,228,231,290,308,"
06:17.1,AdaBoost,Health Care,2008,12,64.634146,64.285714,67.5,65.853659,"593,668,77,828,868,375,1,20,228,231,"
06:20.8,AdaBoost,Health Care,2009,1,42.682927,42.857143,45,43.902439,"1,228,355,588,129,161,20,231,241,268,"
06:24.3,AdaBoost,Health Care,2009,2,57.317073,56.756757,46.666667,52.5,"668,86,22,161,20,228,231,268,317,365,"
06:27.8,AdaBoost,Health Care,2009,3,56.097561,61.111111,47.826087,50,"293,619,848,672,680,146,161,20,22,228,"
06:31.5,AdaBoost,Health Care,2009,4,63.414634,66.666667,70,63.636364,"418,844,71,64,146,161,20,22,228,231,"
06:35.1,AdaBoost,Health Care,2009,5,46.341463,43.478261,55.555556,52.631579,"129,146,161,20,231,241,246,268,290,30,"
06:38.5,AdaBoost,Health Care,2009,6,45.121951,50,47.619048,44.444444,"293,55,794,1,129,146,161,20,22,228,"
06:42.3,AdaBoost,Health Care,2009,7,52.439024,52.380952,55,53.658537,"493,146,161,20,228,231,268,290,30,317,"
06:45.8,AdaBoost,Health Care,2009,8,43.902439,37.837838,31.111111,37.837838,"375,794,86,439,30,129,146,161,20,228,"
06:49.3,AdaBoost,Health Care,2009,9,63.855422,66.666667,68.292683,63.636364,"167,619,71,129,146,20,228,231,268,290,"
06:52.9,AdaBoost,Health Care,2009,10,46.987952,45.238095,46.341463,47.5,"439,470,794,129,146,20,231,268,290,30,"
06:56.5,AdaBoost,Health Care,2009,11,55.421687,60.97561,59.52381,54.347826,"1,34,388,418,810,868,60,129,740,544,"
07:00.3,AdaBoost,Health Care,2009,12,48.192771,44.736842,37.777778,43.589744,"599,87,129,161,20,231,290,30,317,355,"
07:04.1,AdaBoost,Health Care,2010,1,45.783133,43.243243,34.782609,40,"619,848,453,146,20,231,246,268,290,30,"
07:07.8,AdaBoost,Health Care,2010,2,51.807229,47.5,44.186047,50,"146,161,20,231,268,30,317,365,39,454,"
07:11.6,AdaBoost,Health Care,2010,3,45.783133,47.619048,48.780488,46.511628,"146,435,463,161,20,231,246,268,271,290,"
07:15.4,AdaBoost,Health Care,2010,4,50.60241,45.945946,36.956522,44.736842,"129,271,388,868,733,20,231,317,359,365,"
07:19.0,AdaBoost,Health Care,2010,5,39.759036,35.135135,28.26087,33.333333,"129,271,359,470,868,146,20,22,231,290,"
07:22.8,AdaBoost,Health Care,2010,6,50.60241,48.837209,52.5,52.5,"470,516,55,129,146,20,22,231,268,271,"
07:26.9,AdaBoost,Health Care,2010,7,55.421687,60.465116,65,56.521739,"129,196,818,92,110,146,161,20,231,268,"
07:30.9,AdaBoost,Health Care,2010,8,56.626506,61.538462,54.545455,53.333333,"129,196,268,388,425,55,730,670,110,146,"
07:34.7,AdaBoost,Health Care,2010,9,45.783133,43.902439,42.857143,45,"308,848,146,161,196,20,231,271,317,355,"
07:38.3,AdaBoost,Health Care,2010,10,44.578313,45.652174,56.756757,50,"271,55,668,5,1,129,146,161,231,246,"
07:43.7,AdaBoost,Health Care,2010,11,49.39759,47.619048,48.780488,50,"129,196,516,848,86,110,146,161,20,231,"
07:47.3,AdaBoost,Health Care,2010,12,54.216867,59.52381,60.97561,54.347826,"317,672,733,848,271,77,129,146,161,20,"
07:51.1,AdaBoost,Health Care,2011,1,53.012048,51.351351,41.304348,47.5,"20,474,619,848,1,129,161,196,231,268,"
07:54.9,AdaBoost,Health Care,2011,2,44.578313,51.515152,34,36.170213,"1,129,290,516,493,110,146,161,20,22,"
07:58.4,AdaBoost,Health Care,2011,3,46.987952,50,56.410256,50,"516,55,730,828,308,764,1,110,129,146,"
08:02.2,AdaBoost,Health Care,2011,4,54.216867,58.536585,57.142857,53.333333,"161,30,499,1,129,146,167,20,228,231,"
08:05.6,AdaBoost,Health Care,2011,5,48.192771,54.761905,56.097561,48.93617,"317,516,619,810,435,129,146,161,167,196,"
08:10.7,AdaBoost,Health Care,2011,6,53.012048,55.263158,46.666667,48.837209,"161,30,733,810,365,77,129,146,196,20,"
08:14.4,AdaBoost,Health Care,2011,7,50.60241,48.93617,63.888889,57.5,"39,129,146,161,167,196,20,228,231,268,"
08:18.0,AdaBoost,Health Care,2011,8,37.349398,39.534884,42.5,39.534884,"228,293,668,810,794,1,161,20,231,268,"
08:21.8,AdaBoost,Health Care,2011,9,69.879518,70.27027,56.521739,65,"146,317,593,818,1,129,161,20,228,231,"
08:25.7,AdaBoost,Health Care,2011,10,49.39759,48.837209,52.5,51.219512,"593,868,672,129,146,161,20,228,231,268,"
08:29.5,AdaBoost,Health Care,2011,11,37.349398,38.461538,34.090909,34.883721,"167,196,39,425,593,619,818,877,308,1,"
08:34.1,AdaBoost,Health Care,2011,12,46.987952,48.648649,39.130435,41.860465,"167,196,39,5,9,575,667,1,161,20,"
08:37.7,AdaBoost,Health Care,2012,1,49.39759,47.222222,36.170213,42.5,"39,425,516,733,818,110,129,161,167,196,"
08:41.4,AdaBoost,Health Care,2012,2,44.578313,45.454545,51.282051,47.619048,"375,544,167,196,231,868,228,129,146,161,"
08:45.3,AdaBoost,Health Care,2012,3,50.60241,51.111111,60.526316,54.761905,"593,39,425,435,5,733,588,1,110,129,"
08:49.0,AdaBoost,Health Care,2012,4,48.192771,48.837209,52.5,50,"231,317,463,575,668,355,290,1,110,129,"
08:52.8,AdaBoost,Health Care,2012,5,36.144578,35.897436,31.818182,33.333333,"1,146,463,818,365,593,844,110,129,161,"
08:56.8,AdaBoost,Health Care,2012,6,45.783133,40,37.209302,43.243243,"1,231,439,71,77,110,129,146,161,167,"
09:00.8,AdaBoost,Health Care,2012,7,61.445783,61.538462,54.545455,58.536585,"1,474,619,810,86,228,129,146,161,196,"
09:04.9,AdaBoost,Health Care,2012,8,51.807229,51.219512,50,51.219512,"418,454,680,129,161,167,20,228,231,268,"
09:08.6,AdaBoost,Health Care,2012,9,53.012048,51.111111,60.526316,57.5,"418,668,670,794,87,388,499,129,146,167,"
09:12.3,AdaBoost,Health Care,2012,10,44.578313,52.380952,53.658537,45.833333,"1,161,575,730,818,435,290,129,167,196,"
09:16.0,AdaBoost,Health Care,2012,11,57.831325,54.761905,56.097561,58.974359,"818,92,1,110,161,167,20,228,231,268,"
09:19.9,AdaBoost,Health Care,2012,12,57.831325,59.090909,66.666667,60.465116,"5,665,668,720,92,474,129,161,196,20,"
09:23.6,AdaBoost,Health Care,2013,1,40.47619,36.585366,34.883721,38.461538,"129,665,810,740,1,161,196,20,228,231,"
09:27.4,AdaBoost,Health Care,2013,2,46.428571,44.444444,51.282051,50,"388,665,146,161,167,196,20,228,231,268,"
09:30.9,AdaBoost,Health Care,2013,3,54.117647,48.717949,41.304348,50,"64,818,828,439,146,161,20,228,231,268,"
09:34.6,AdaBoost,Health Care,2013,4,57.647059,60,53.333333,54.545455,"129,499,516,665,730,1,161,20,228,231,"
09:38.3,AdaBoost,Health Care,2013,5,58.823529,54.545455,58.536585,61.538462,"470,730,89,1,129,161,167,20,228,231,"
09:42.3,AdaBoost,Health Care,2013,6,52.941176,55.555556,62.5,55.555556,"1,30,470,5,500,71,129,161,196,20,"
09:46.4,AdaBoost,Health Care,2013,7,58.823529,58.139535,59.52381,59.52381,"365,500,665,77,868,110,129,161,196,22,"
09:52.1,AdaBoost,Health Care,2013,8,51.162791,52.631579,41.666667,45.454545,"196,241,500,599,1,110,129,146,161,20,"
09:56.1,AdaBoost,Health Care,2013,9,47.674419,51.020408,67.567568,54.347826,"196,500,64,810,418,764,1,129,146,161,"
10:03.2,AdaBoost,Health Care,2013,10,52.325581,47.058824,30.769231,41.025641,"30,454,665,667,740,129,161,196,20,228,"
10:07.2,AdaBoost,Health Care,2013,11,45.348837,43.589744,36.170213,40.47619,"129,268,375,4,575,665,9,844,1,146,"
10:36.2,AdaBoost,Information Technology,2004,12,58.40708,58.333333,66.037736,61.403509,"235,254,621,813,507,113,631,178,180,227,"
10:41.0,AdaBoost,Information Technology,2005,1,60.176991,63.461538,54.098361,55.932203,"506,119,149,178,277,289,798,182,527,180,"
10:45.5,AdaBoost,Information Technology,2005,2,51.327434,51.785714,50.877193,50.877193,"149,698,798,842,113,178,180,224,236,26,"
10:51.5,AdaBoost,Information Technology,2005,3,47.787611,48.148148,44.067797,45.614035,"496,678,69,775,8,338,744,113,180,198,"
10:56.2,AdaBoost,Information Technology,2005,4,57.522124,55.357143,54.385965,57.407407,"699,840,118,14,155,180,198,227,232,277,"
11:00.5,AdaBoost,Information Technology,2005,5,58.40708,62.962963,57.627119,55.737705,"149,178,182,254,540,699,798,813,840,179,"
11:05.1,AdaBoost,Information Technology,2005,6,59.292035,61.538462,52.459016,55.172414,"149,178,232,254,494,725,774,798,834,842,"
11:09.5,AdaBoost,Information Technology,2005,7,56.140351,55.737705,64.150943,59.649123,"595,180,695,813,118,119,155,182,198,224,"
11:13.7,AdaBoost,Information Technology,2005,8,50,48,36.363636,42.857143,"14,178,687,698,725,749,798,840,789,113,"
11:18.4,AdaBoost,Information Technology,2005,9,45.299145,41.509434,34.375,40,"178,426,537,586,602,633,699,798,855,522,"
11:22.6,AdaBoost,Information Technology,2005,10,48.717949,52.380952,61.111111,52.380952,"114,198,621,561,506,695,113,148,180,182,"
11:27.1,AdaBoost,Information Technology,2005,11,52.991453,50,37.313433,45.454545,"113,864,198,203,598,679,691,699,11,112,"
11:31.8,AdaBoost,Information Technology,2005,12,57.264957,58.823529,45.454545,50.847458,"504,527,679,798,338,494,113,14,155,178,"
11:36.3,AdaBoost,Information Technology,2006,1,54.700855,57.627119,58.62069,54.83871,"203,29,426,469,564,567,798,3,311,11,"
11:40.7,AdaBoost,Information Technology,2006,2,52.991453,53.571429,49.180328,50.847458,"155,203,247,491,44,506,10,112,113,13,"
11:44.8,AdaBoost,Information Technology,2006,3,58.119658,62.5,57.377049,55.555556,"235,561,789,11,113,14,149,15,178,180,"
11:49.2,AdaBoost,Information Technology,2006,4,55.555556,56.451613,63.636364,58.333333,"149,232,678,679,695,821,598,13,113,14,"
11:53.6,AdaBoost,Information Technology,2006,5,45.299145,43.333333,45.614035,46.428571,"112,113,13,149,155,178,182,198,224,227,"
11:58.1,AdaBoost,Information Technology,2006,6,51.282051,50.793651,59.259259,55.172414,"198,31,527,775,831,633,312,113,155,178,"
12:02.4,AdaBoost,Information Technology,2006,7,47.008547,48.275862,47.457627,46.666667,"11,155,198,338,689,864,113,14,149,180,"
12:06.8,AdaBoost,Information Technology,2006,8,45.762712,43.859649,40.983607,43.859649,"528,691,821,872,227,283,11,113,14,155,"
12:11.2,AdaBoost,Information Technology,2006,9,54.237288,47.368421,44.262295,52.941176,"683,69,691,768,834,533,570,113,14,15,"
12:15.4,AdaBoost,Information Technology,2006,10,53.333333,53.333333,53.333333,53.333333,"15,182,198,69,691,802,813,44,840,14,"
12:20.1,AdaBoost,Information Technology,2006,11,52.066116,51.666667,50.819672,51.666667,"277,312,383,678,679,13,882,113,119,14,"
12:24.6,AdaBoost,Information Technology,2006,12,45.901639,49.152542,46.031746,44.615385,"254,114,118,182,198,449,699,743,813,180,"
12:29.2,AdaBoost,Information Technology,2007,1,48.780488,51.851852,40.57971,43.076923,"198,426,491,504,528,69,119,14,149,155,"
12:33.7,AdaBoost,Information Technology,2007,2,50.406504,51.5625,55.932203,52.380952,"10,114,180,426,781,798,11,26,113,148,"
12:38.0,AdaBoost,Information Technology,2007,3,52.03252,50.819672,50,51.666667,"114,14,198,236,31,678,831,864,113,182,"
12:42.7,AdaBoost,Information Technology,2007,4,42.276423,41.269841,43.333333,43.333333,"236,338,13,182,11,113,114,118,155,224,"
12:47.1,AdaBoost,Information Technology,2007,5,49.193548,48.214286,39.705882,44.262295,"11,114,344,725,768,781,831,507,112,113,"
12:51.7,AdaBoost,Information Technology,2007,6,48.387097,50.877193,43.283582,44.615385,"198,277,338,537,633,69,768,831,635,690,"
12:56.4,AdaBoost,Information Technology,2007,7,47.580645,44.067797,40,44.827586,"26,270,519,695,735,798,561,882,10,11,"
13:01.3,AdaBoost,Information Technology,2007,8,48,41.071429,33.333333,41.818182,"198,119,13,14,224,227,232,236,277,3,"
13:06.2,AdaBoost,Information Technology,2007,9,53.968254,55.737705,52.307692,52.307692,"118,26,283,383,449,567,602,621,679,683,"
13:10.8,AdaBoost,Information Technology,2007,10,48.412698,46.774194,45.3125,47.540984,"178,198,449,491,635,842,496,113,14,179,"
13:15.9,AdaBoost,Information Technology,2007,11,38.888889,39.0625,40.322581,39.68254,"338,449,561,570,689,695,744,113,155,182,"
13:20.6,AdaBoost,Information Technology,2007,12,52.380952,51.515152,56.666667,54.83871,"11,114,179,449,540,561,798,8,821,14,"
13:25.2,AdaBoost,Information Technology,2008,1,53.174603,54.098361,50.769231,51.5625,"114,224,420,567,598,689,798,821,312,449,"
13:30.0,AdaBoost,Information Technology,2008,2,48.031496,46.268657,51.666667,50.819672,"148,15,821,383,426,314,344,14,180,224,"
13:34.6,AdaBoost,Information Technology,2008,3,44.094488,44.615385,46.774194,45.3125,"114,180,344,391,494,595,596,768,774,831,"
13:39.3,AdaBoost,Information Technology,2008,4,51.5625,53.846154,55.555556,52.238806,"178,528,650,114,632,842,113,13,14,155,"
13:44.0,AdaBoost,Information Technology,2008,5,52.34375,52.380952,50.769231,51.5625,"687,114,203,338,528,549,689,13,14,148,"
13:48.9,AdaBoost,Information Technology,2008,6,46.09375,46.268657,50.819672,48.4375,"155,198,203,420,561,595,698,749,813,831,"
13:53.5,AdaBoost,Information Technology,2008,7,49.21875,48.148148,35.135135,41.269841,"114,449,595,831,69,604,698,118,14,155,"
13:58.2,AdaBoost,Information Technology,2008,8,46.09375,45.3125,45.3125,46.031746,"687,798,813,334,8,860,506,690,744,118,"
14:02.8,AdaBoost,Information Technology,2008,9,44.53125,45.333333,64.150943,53.125,"11,203,872,744,506,113,114,118,14,15,"
14:08.0,AdaBoost,Information Technology,2008,10,42.635659,44.444444,56.140351,48.484848,"148,188,391,420,433,494,679,831,31,469,"
14:12.6,AdaBoost,Information Technology,2008,11,54.263566,54.6875,53.846154,53.846154,"420,528,537,840,312,314,14,469,598,112,"
14:17.4,AdaBoost,Information Technology,2008,12,57.364341,58.730159,56.060606,56.060606,"198,549,621,247,113,114,118,14,148,15,"
14:22.1,AdaBoost,Information Technology,2009,1,49.612403,46.153846,46.875,50,"344,491,789,855,247,113,118,14,179,180,"
14:26.7,AdaBoost,Information Technology,2009,2,49.612403,50.877193,40.277778,43.939394,"148,26,540,635,749,816,155,113,118,14,"
14:31.6,AdaBoost,Information Technology,2009,3,61.24031,61.538462,41.558442,51.612903,"900,188,198,633,232,113,118,14,148,179,"
14:36.3,AdaBoost,Information Technology,2009,4,45.736434,47.692308,48.4375,46.268657,"118,26,283,344,469,10,113,13,148,155,"
14:40.9,AdaBoost,Information Technology,2009,5,51.162791,55.737705,50,48.571429,"236,446,549,816,831,834,687,802,118,13,"
14:45.3,AdaBoost,Information Technology,2009,6,51.937984,50,55.737705,54.83871,"446,469,528,699,410,519,10,118,14,148,"
14:50.1,AdaBoost,Information Technology,2009,7,63.846154,69.491525,57.746479,58.571429,"188,528,537,602,621,725,735,113,114,118,"
14:54.9,AdaBoost,Information Technology,2009,8,57.692308,63.333333,54.285714,53.521127,"10,182,188,236,26,344,469,678,8,604,"
14:59.4,AdaBoost,Information Technology,2009,9,53.846154,50.769231,50.769231,54.098361,"598,114,26,504,595,834,823,113,13,148,"
15:04.3,AdaBoost,Information Technology,2009,10,46.564885,48.4375,46.268657,45.588235,"182,232,344,484,504,537,567,113,14,148,"
15:09.0,AdaBoost,Information Technology,2009,11,48.091603,45.901639,40,44.444444,"69,561,725,112,113,13,14,148,15,179,"
15:14.1,AdaBoost,Information Technology,2009,12,56.060606,57.8125,54.411765,54.411765,"236,484,504,549,602,882,112,13,14,148,"
15:18.9,AdaBoost,Information Technology,2010,1,47.368421,53.968254,48.571429,45.333333,"155,188,426,449,633,678,699,816,691,494,"
15:23.7,AdaBoost,Information Technology,2010,2,60.150376,61.19403,62.121212,60.294118,"475,484,614,789,14,148,149,178,179,180,"
15:28.4,AdaBoost,Information Technology,2010,3,51.879699,50.769231,48.529412,50.769231,"113,149,182,188,549,690,831,48,14,148,"
15:33.4,AdaBoost,Information Technology,2010,4,46.616541,41.935484,36.619718,42.622951,"596,650,113,14,148,155,179,180,227,232,"
15:38.1,AdaBoost,Information Technology,2010,5,40.601504,42.857143,47.619048,43.478261,"504,633,678,783,816,155,112,113,14,148,"
15:43.0,AdaBoost,Information Technology,2010,6,46.616541,53.623188,57.8125,48.684211,"198,235,383,537,678,689,775,882,596,642,"
15:48.1,AdaBoost,Information Technology,2010,7,39.097744,38.333333,31.506849,34.328358,"426,621,687,834,714,10,113,13,14,148,"
15:53.0,AdaBoost,Information Technology,2010,8,54.887218,53.125,49.275362,53.125,"633,446,596,112,14,148,179,180,224,227,"
15:58.1,AdaBoost,Information Technology,2010,9,51.879699,51.388889,60.655738,56.060606,"10,14,232,528,537,11,113,148,155,198,"
16:03.1,AdaBoost,Information Technology,2010,10,51.12782,53.703704,36.708861,42.028986,"283,621,650,75,816,840,13,338,504,10,"
16:07.8,AdaBoost,Information Technology,2010,11,52.631579,50,46.376812,50.793651,"270,114,549,112,113,119,14,148,180,254,"
16:12.5,AdaBoost,Information Technology,2010,12,54.887218,52.238806,53.030303,55.555556,"26,114,44,113,14,148,179,180,198,224,"
16:17.4,AdaBoost,Information Technology,2011,1,48.120301,50.819672,43.055556,44.285714,"149,283,334,621,69,833,314,113,14,155,"
16:22.3,AdaBoost,Information Technology,2011,2,49.62406,44.615385,42.647059,48.333333,"798,821,833,690,113,114,14,148,179,182,"
16:27.0,AdaBoost,Information Technology,2011,3,56.390977,56.521739,60.9375,58.208955,"224,227,235,334,433,564,621,528,113,114,"
16:31.6,AdaBoost,Information Technology,2011,4,34.586466,33.846154,32.352941,33.333333,"178,203,311,433,533,598,561,113,114,14,"
16:36.2,AdaBoost,Information Technology,2011,5,42.857143,38.983051,31.081081,36.507937,"31,537,783,781,112,113,114,14,148,179,"
16:40.9,AdaBoost,Information Technology,2011,6,52.631579,50,43.661972,49.206349,"10,188,227,247,254,484,855,426,11,113,"
16:45.8,AdaBoost,Information Technology,2011,7,47.368421,47.692308,45.588235,46.268657,"586,633,855,148,112,113,114,14,179,180,"
16:50.4,AdaBoost,Information Technology,2011,8,36.842105,39.705882,41.538462,38.571429,"31,334,475,798,882,900,840,112,113,114,"
16:55.3,AdaBoost,Information Technology,2011,9,58.646617,58.928571,42.857143,50.769231,"155,198,227,26,475,507,533,798,235,113,"
17:00.2,AdaBoost,Information Technology,2011,10,45.864662,46.774194,40.84507,42.647059,"311,334,533,598,69,821,149,232,113,114,"
17:05.1,AdaBoost,Information Technology,2011,11,54.135338,54.794521,66.666667,58.823529,"29,31,598,69,789,798,840,114,112,113,"
17:10.3,AdaBoost,Information Technology,2011,12,58.646617,60.344828,46.666667,52.238806,"180,247,254,29,338,48,496,69,789,10,"
17:15.1,AdaBoost,Information Technology,2012,1,49.62406,47.368421,35.526316,42.1875,"687,149,178,198,642,744,802,113,114,14,"
17:19.9,AdaBoost,Information Technology,2012,2,52.631579,48.611111,57.377049,57.377049,"254,900,112,113,114,14,148,179,180,182,"
17:25.1,AdaBoost,Information Technology,2012,3,35.338346,33.333333,35.9375,36.507937,"533,831,10,527,11,113,114,148,178,179,"
17:29.9,AdaBoost,Information Technology,2012,4,41.353383,39.344262,33.333333,36.923077,"334,426,798,14,311,714,10,113,114,119,"
17:35.0,AdaBoost,Information Technology,2012,5,48.87218,50.724638,54.6875,50.724638,"114,254,31,650,798,802,113,148,180,182,"
17:40.2,AdaBoost,Information Technology,2012,6,46.268657,50.724638,53.846154,47.945205,"749,798,813,816,602,714,112,113,114,118,"
17:45.2,AdaBoost,Information Technology,2012,7,55.970149,57.377049,47.945205,51.470588,"118,148,155,31,537,642,816,29,506,113,"
17:50.1,AdaBoost,Information Technology,2012,8,42.537313,46.031746,40.84507,40.277778,"48,528,683,840,855,188,344,475,112,113,"
17:54.9,AdaBoost,Information Technology,2012,9,53.731343,53.731343,53.731343,53.731343,"631,155,426,10,11,112,114,14,148,178,"
18:00.0,AdaBoost,Information Technology,2012,10,56.716418,59.016393,49.315068,52.173913,"155,178,254,567,775,798,834,527,232,523,"
18:05.0,AdaBoost,Information Technology,2012,11,52.985075,56.25,51.428571,50.704225,"283,29,695,834,855,8,15,112,113,148,"
18:10.3,AdaBoost,Information Technology,2012,12,48.507463,47.692308,44.927536,46.969697,"14,203,430,533,595,802,834,15,113,114,"
18:15.3,AdaBoost,Information Technology,2013,1,41.791045,41.09589,49.180328,46.153846,"383,433,446,567,775,834,14,148,15,155,"
18:20.2,AdaBoost,Information Technology,2013,2,52.985075,55.223881,55.223881,52.857143,"650,690,430,561,602,783,113,114,14,148,"
18:24.8,AdaBoost,Information Technology,2013,3,47.014925,46.268657,46.268657,46.969697,"254,410,430,523,567,570,506,119,312,112,"
18:29.6,AdaBoost,Information Technology,2013,4,55.970149,56.25,51.428571,53.731343,"11,118,119,3,602,604,744,549,113,114,"
18:34.6,AdaBoost,Information Technology,2013,5,50.746269,50.746269,50.746269,50.746269,"119,173,182,254,410,426,494,598,642,683,"
18:39.6,AdaBoost,Information Technology,2013,6,49.253731,50.684932,60.655738,53.623188,"118,254,426,44,504,179,540,433,112,113,"
18:44.6,AdaBoost,Information Technology,2013,7,46.268657,45.945946,56.666667,51.515152,"178,198,383,821,834,614,113,14,148,155,"
