X,RRC_DJI,RRC_DJV,RRC_S.P,RRC_FTSE,RRC_IMO_FTV,RRC_IMO_STI,RRC_IMO_STIV,SGPRIME,UKPRIME,USPRIME,IMO_SGINF,IMO_UKINF,IMO_USINF,SG.D,P.D,Velocity_sg,Velocity_uk
29-Oct-97,1.988371358,6.312644982,2.107923876,1.90941393,1.987053608,-0.203678594,1.200267528,6,8,8.5,2.52,3.71,2.08,0.6337,1.672,0.002840461,0.005681818
05-Nov-97,2.090028045,3.121726505,2.21999767,1.945427604,1.026272783,0.141886412,-0.675384217,6,8,8.5,2.33,3.7,1.83,0.6355,1.6815,-0.003147128,0.013678263
12-Nov-97,1.930762256,2.416613745,2.045238533,1.760031184,1.305659628,0.110887294,0.001637281,6,8.25,8.5,2.33,3.7,1.83,0.6335,1.7045,-0.014680347,-0.007920211
19-Nov-97,2.107619737,2.713317372,2.228688138,1.868269541,1.243169801,0.100387241,0.400444721,6,8.25,8.5,2.33,3.7,1.83,0.6242,1.691,0.004485742,-0.010289769
26-Nov-97,2.145920083,2.377925858,2.26216781,1.928555445,1.220714243,0.040654578,1.121959863,6,8.25,8.5,2.33,3.7,1.83,0.627,1.6736,-0.01323764,0.006214149
03-Dec-97,2.275645827,1.02012044,2.381507406,2.006996187,0.86048281,0.133760852,0.468810015,6.5,8.25,8.5,2.04,3.63,1.7,0.6187,1.684,-0.001293034,-0.019952494
10-Dec-97,2.246543251,2.440023962,2.348360156,2.164864347,1.978302744,0.149510931,0.971757669,6.5,8.25,8.5,2.04,3.63,1.7,0.6179,1.6504,-0.037870206,0.000484731
17-Dec-97,2.234851912,2.473758667,2.328177376,2.224163574,1.647113944,-0.142421027,0.591754945,6.5,8.25,8.5,2.04,3.63,1.7,0.5945,1.6512,0.008746846,0.010780039
24-Dec-97,2.072288707,2.307981464,2.172223841,2.04962059,0.827568242,-0.134905429,0.181963405,6.5,8.25,8.5,2.04,3.63,1.7,0.5997,1.669,-0.008837752,-0.010904733
31-Dec-97,2.207969487,-0.077451563,2.351399446,2.169600392,-1.146072079,-0.228839509,-0.675384217,6.5,8.25,8.5,2.04,3.63,1.7,0.5944,1.6508,-0.027590848,-0.015265326
07-Jan-98,2.204699412,-0.412725681,2.320864086,2.257019885,-1.146072079,-0.581266582,-0.675384217,7,8.25,8.5,1.2,3.3,1.57,0.578,1.6256,-0.004844291,0.002399114
14-Jan-98,2.140402515,1.897061969,2.292085814,2.141381458,2.077098463,-0.853113377,2.148860154,7,8.25,8.5,1.2,3.3,1.57,0.5752,1.6295,-0.008518776,0.001043265
21-Jan-98,2.145712286,2.143302645,2.353204024,2.304577668,2.505605779,-0.70469666,3.061641476,7.5,8.25,8.5,1.2,3.3,1.57,0.5703,1.6312,0.019112748,0.006927415
28-Jan-98,2.211917638,3.157875083,2.38478414,2.403541271,1.982051925,-0.816842449,-0.675384217,7.5,8.25,8.5,1.2,3.3,1.57,0.5812,1.6425,0.031830695,0.008828006
04-Feb-98,2.329071638,2.85661871,2.52459145,2.623767354,2.281393487,-0.456725503,-0.675384217,7.5,8.25,8.5,0.92,3.42,1.44,0.5997,1.657,0.021510755,-0.014785757
11-Feb-98,2.43014868,2.233423213,2.586849392,2.635706134,1.740339986,-0.029708845,-0.675384217,7.5,8.25,8.5,0.92,3.42,1.44,0.6126,1.6325,-0.009141365,0.003369066
18-Feb-98,2.50479717,1.292087106,2.64416849,2.749667212,1.558924955,-0.208928621,3.909885471,7.5,8.25,8.5,0.92,3.42,1.44,0.607,1.638,0.008566722,0.002869353
25-Feb-98,2.508471903,2.038346654,2.695551476,2.771078081,1.865290511,-0.112554695,3.431073728,7.5,8.25,8.5,0.92,3.42,1.44,0.6122,1.6427,-0.003103561,0.002435016
04-Mar-98,2.553017109,2.171292946,2.716589057,2.759237969,2.394447331,-0.138107727,2.463281908,7.5,8.25,8.5,1.02,3.47,1.37,0.6103,1.6467,0.000655415,0.00097164
11-Mar-98,2.627665599,2.277319983,2.816980583,2.854649538,2.035855385,-0.12427467,1.925309991,7.5,8.25,8.5,1.02,3.47,1.37,0.6107,1.6483,0.019649582,0.014257113
18-Mar-98,2.682157739,1.7968115,2.897949151,2.927466227,2.087707274,0.022682496,1.130224746,7.5,8.25,8.5,1.02,3.47,1.37,0.6227,1.6718,0.005299502,0.001435578
25-Mar-98,2.7354195,2.538687161,2.975878429,2.990810826,2.428447956,0.070433772,3.11228208,7,8.25,8.5,1.02,3.47,1.37,0.626,1.6742,-0.015974441,-0.001612711
01-Apr-98,2.732969677,2.602830864,3.005416522,3.039947291,2.274433991,-0.075739158,1.058060211,7,8.25,8.5,0.65,4.03,1.44,0.616,1.6715,0.017532468,0.002871672
08-Apr-98,2.745634383,3.687228691,2.97454874,3.077046309,2.730945738,-0.134622232,-0.675384217,7,8.25,8.5,0.65,4.03,1.44,0.6268,1.6763,-0.000319081,0.005488278
15-Apr-98,2.893711921,1.841353148,3.058461619,3.095694485,-1.146072079,-0.198123587,-0.675384217,7,8.25,8.5,0.65,4.03,1.44,0.6266,1.6855,0.005904883,-0.008187481
22-Apr-98,2.901613691,2.845776388,3.111744161,2.954599817,1.479867575,-0.34717205,0.637206059,7,8.25,8.5,0.65,4.03,1.44,0.6303,1.6717,-0.001586546,-0.001196387
29-Apr-98,2.778466376,3.121842294,2.941211535,2.857905569,1.612249885,-0.381220976,0.406325503,7,8.25,8.5,0.65,4.03,1.44,0.6293,1.6697,-0.01843318,-0.006707792
06-May-98,2.834861503,1.108922305,2.990077609,3.015083056,-1.146072079,-0.381220976,-0.675384217,7,8.25,8.5,2.33,4.21,1.69,0.6177,1.6585,-0.024769305,-0.015978294
13-May-98,2.920818548,1.340112062,3.05627713,2.995842874,1.244470156,-0.381220976,-0.675384217,7,8.25,8.5,2.33,4.21,1.69,0.6024,1.632,0.006640106,0.000612745
20-May-98,2.898748274,2.819225404,3.057226908,2.931215596,1.678118552,-0.381220976,0.536999134,7.5,8.25,8.5,2.33,4.21,1.69,0.6064,1.633,-0.011048813,-0.001041029
27-May-98,2.770291188,1.11544185,2.9298142,2.894511249,-1.146072079,-0.381220976,0.660955152,7.5,8.25,8.5,2.33,4.21,1.69,0.5997,1.6313,-0.005669501,0.004904064
03-Jun-98,2.697687862,1.937919286,2.884699749,2.922335512,1.643366843,-0.381220976,0.315710515,7.5,8.25,8.5,2.33,4.03,2.99,0.5963,1.6393,-0.03873889,-0.005978161
10-Jun-98,2.789501513,2.047786646,3.025029437,3.010149676,1.487981785,-0.381220976,-0.126412881,7.5,8.5,8.5,2.33,4.03,2.99,0.5732,1.6295,,
